ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
2004;89;4715;Jeans;Bottoms;JEANS;24,38,60;Long;Wide leg;Low Waist;;;;;;;Sin Estampado;;TIME OFF;23/09/2024;17/11/2024;8;242;5;False;39.99;6398
2005;88;18325;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Evase;;;;;;;;Sin Estampado;;CASUAL EVENT;08/04/2024;16/06/2024;10;470;5;False;25.99;36534
2006;87;7423;Shirt;Tops;WOVEN;243,242,238;Long;Oversize;;Shirt-style collar;Long;;;Light;;Otros Estampados;;CASUAL EVENT;29/05/2023;09/07/2023;6;227;7;False;39.99;15460
2007;89;13425;Tops;Tops;CIRCULAR;233,227,214;Standard;Slim;;;Fine Strap;;;Light;;Sin Estampado;Lady;TIME OFF;15/07/2024;01/12/2024;20;685;6;False;9.99;42382
2008;88;2513;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;Authentic;CASUAL WORK;01/01/2024;11/02/2024;6;76;5;False;35.99;4689
2009;86;139;Intimate;Accesories, Swim and Intimate;WOVEN;141,173,212;;;;;;;;;;Sin Estampado;Ideal;TIME OFF;06/03/2023;25/06/2023;16;45;3;False;49.99;770
2010;89;840;Intimate;Accesories, Swim and Intimate;CIRCULAR;183,118,110;;;;;;;;;;Sin Estampado;Authentic;TIME OFF;22/07/2024;05/01/2025;24;65;5;False;35.99;1484
2011;89;1027;Tops;Tops;WOVEN;242,240,235;Standard;Straight;;Draped;Fine Strap;;;Light;;Sin Estampado;Expert;FORMAL WORK;16/09/2024;10/11/2024;8;130;4;False;39.99;3761
2012;88;235;Skirts;Bottoms;TRICOT;211,31,35;Short;;;;;;;;Handmade;Sin Estampado;Ideal;TIME OFF;01/04/2024;26/05/2024;8;35;5;False;39.99;2097
2014;88;1621;Jeans;Bottoms;JEANS;45,57,78;Standard;Skinny;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Ideal;TIME OFF;18/12/2023;02/06/2024;24;48;5;False;29.99;1615
2015;89;5763;Jackets;Outerwear;SYNTHETIC LEATHER;0,0,0;Standard;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;14/10/2024;22/12/2024;10;600;7;False;59.99;17102
2016;89;35240;Skirts;Bottoms;JEANS;23,26,28;Midi;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;27/05/2024;18/08/2024;12;962;11;True;25.99;95444
2017;89;15909;T-shirt;Tops;CIRCULAR;102,102,102;Standard;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Ideal;CASUAL WORK;16/09/2024;24/11/2024;10;394;6;False;12.99;33643
2018;88;41018;Skirts;Bottoms;SYNTHETIC LEATHER;0,0,0;Midi;Pencil;;;;;;;;Sin Estampado;Lady;FORMAL WORK;11/12/2023;31/03/2024;16;1167;11;False;29.99;107313
2019;87;7740;Shorts;Bottoms;JEANS;29,80,144;Short;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;05/06/2023;13/08/2023;10;349;7;False;25.99;16458
2020;87;26614;Sweater;Tops;TRICOT;141,173,212;Standard;Oversize;;Close-fitting;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;30/10/2023;24/12/2023;8;1168;11;False;29.99;46431
2021;86;10934;Skirts;Bottoms;CIRCULAR;0,0,0;Crop;Straight;High Waist;;;;;Light;;Sin Estampado;Lady;CASUAL WORK;30/01/2023;26/03/2023;8;874;7;False;22.99;24926
2022;87;6296;Skirts;Bottoms;WOVEN;0,0,0;Long;Evase;;;;;;;;Sin Estampado;Lady;FORMAL WORK;26/06/2023;12/11/2023;20;174;5;False;25.99;13694
2023;89;3276;Tops;Tops;TRICOT;0,0,0;Crop;Slim;;Close-fitting;Wide Strap;;;;Fine point;Sin Estampado;;TIME OFF;03/06/2024;28/07/2024;8;1119;11;True;17.99;25997
2024;87;505;Dresses;Dresses, jumpsuits and Complete set;WOVEN;156,116,71;Short;Straight;;Low cut;Wide Strap;;;Light;;Sin Estampado;Casual Chic;TIME OFF;26/06/2023;12/11/2023;20;237;5;False;29.99;4788
2025;89;7938;Skirts;Bottoms;WOVEN;116,60,69;Maxi;Evase;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL WORK;28/10/2024;05/01/2025;10;517;7;False;39.99;17342
2026;89;13592;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;;CASUAL WORK;21/10/2024;15/12/2024;8;1174;11;True;29.99;43523
2027;89;428;Intimate;Accesories, Swim and Intimate;CIRCULAR;243,242,238;;;;;;;;;;Sin Estampado;Authentic;TIME OFF;12/08/2024;10/11/2024;13;63;5;False;45.99;6217
2028;87;35975;Jeans;Bottoms;JEANS;63,102,137;Crop;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;14/08/2023;03/12/2023;16;932;12;False;29.99;66474
2029;87;4759;Sweater;Tops;TRICOT;45,50,88;Medium;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;Wow;TIME OFF;30/10/2023;24/12/2023;8;509;7;False;39.99;15383
2030;89;3700;Blazers;Outerwear;WOVEN;129,105,81;;;;Flap;Long;;;Medium;;Sin Estampado;Ideal;CASUAL WORK;14/10/2024;22/12/2024;10;346;7;False;69.99;10035
2032;87;664;Jackets;Outerwear;WOVEN;61,40,49;Standard;Oversize;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Ideal;TIME OFF;04/09/2023;12/11/2023;10;162;7;False;69.99;9893
2033;87;4485;Jeans;Bottoms;JEANS;97,91,78;Long;Wide leg;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;24/07/2023;15/10/2023;12;263;8;False;29.99;10562
2034;87;11153;Poloshirts;Tops;CIRCULAR;0,0,0;Standard;Slim;;Pole;Short;;;Light;;Sin Estampado;Ideal;TIME OFF;07/08/2023;01/10/2023;8;957;7;False;17.99;32698
2036;89;9688;Sweater;Tops;TRICOT;67,9,37;Standard;Straight;;Turtle neck;Long;;;;Fine point;Sin Estampado;Ideal;CASUAL WORK;14/10/2024;08/12/2024;8;446;5;False;29.99;14700
2037;87;530;Jumpsuit;Dresses, jumpsuits and Complete set;JEANS;23,26,28;Long;;;;;;;Medium;;Sin Estampado;;TIME OFF;25/09/2023;19/11/2023;8;53;5;False;49.99;2481
2038;88;1619;Swimwear;Accesories, Swim and Intimate;CIRCULAR;0,0,0;;;;;;;;;;Sin Estampado;Expert;TIME OFF;26/02/2024;16/06/2024;16;87;4;False;19.99;8151
2040;88;1893;Dresses;Dresses, jumpsuits and Complete set;WOVEN;42,49,66;Short;Slim;;Close-fitting;Sleeveless;;;Elastic;;Sin Estampado;;CASUAL WORK;29/01/2024;10/03/2024;6;197;5;False;45.99;11486
2041;89;20231;T-shirt;Tops;CIRCULAR;79,132,84;Standard;Regular;;Boat;Short;;;Light;;Sin Estampado;;TIME OFF;03/06/2024;11/08/2024;10;480;5;False;19.99;17372
2043;86;3383;Trousers;Bottoms;WOVEN;0,0,0;;;Adjustable / Rubber;;;;;Light;;Sin Estampado;;FORMAL EVENT;28/11/2022;22/01/2023;8;248;7;False;39.99;9530
2044;88;1647;Jackets;Outerwear;WOVEN;233,227,214;Medium;Straight;;Close-fitting;Long;;;Medium;;Sin Estampado;;FORMAL WORK;26/02/2024;21/04/2024;8;175;11;True;69.99;8872
2046;89;880;Trousers;Bottoms;WOVEN;233,227,214;Long;Palazzo;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL WORK;12/08/2024;20/10/2024;10;169;5;False;49.99;7964
2048;88;331;Shirt;Tops;WOVEN;245,244,238;Long;Oversize;;Shirt-style collar;Long;;;;;Sin Estampado;Cosmopolitan;FORMAL EVENT;25/03/2024;19/05/2024;8;50;3;False;69.99;1848
2052;87;2493;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Short;Evase;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Casual Chic;TIME OFF;05/06/2023;16/07/2023;6;319;4;False;45.99;11594
2053;86;1145;Trousers;Bottoms;WOVEN;17,71,96;Long;Palazzo;High Waist;;;;;Light;;Sin Estampado;;CASUAL EVENT;28/11/2022;19/02/2023;12;119;5;False;45.99;3347
2054;88;3137;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Midi;Straight;;Off Shoulder;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;06/05/2024;30/06/2024;8;533;5;False;49.99;19738
2055;89;1349;Sweater;Tops;TRICOT;129,105,81;Medium;Straight;;Boat;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;23/09/2024;17/11/2024;8;166;3;False;29.99;5458
2056;88;10835;Shirt;Tops;CIRCULAR;133,121,110;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;27/11/2023;18/02/2024;12;877;7;False;25.99;31668
2057;87;17161;Sweater;Tops;TRICOT;72,38,58;Standard;Straight;;Turtle neck;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;09/10/2023;03/12/2023;8;791;7;False;19.99;39662
2058;88;298;Intimate;Accesories, Swim and Intimate;TRICOT;43,42,113;;;;;;;;;Thick point;Sin Estampado;Authentic;TIME OFF;29/01/2024;23/06/2024;21;56;3;False;39.99;884
2059;86;4164;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;29,80,144;Short;Evase;;Wrap collar;Long;;;Light;;Flores;;TIME OFF;27/02/2023;23/04/2023;8;739;7;False;25.99;39470
2060;89;1768;Jackets;Outerwear;WOVEN;245,244,238;Medium;;;Close-fitting;Long;;;;;Sin Estampado;;FORMAL WORK;29/07/2024;06/10/2024;10;309;7;False;59.99;13923
2061;86;8000;T-shirt;Tops;CIRCULAR;0,0,0;;Slim;;V-Neck;Long;;;Light;;Sin Estampado;;TIME OFF;30/01/2023;26/03/2023;8;586;7;False;15.99;24764
2062;89;31292;Sweater;Tops;TRICOT;141,173,212;Standard;Slim;;Boat;Long;;;;Midpoint;Sin Estampado;;TIME OFF;30/09/2024;24/11/2024;8;1131;7;False;29.99;44240
2064;86;4039;Skirts;Bottoms;WOVEN;79,132,84;Long;Straight;Regular Waist;;;;;Light;;Flores;Casual Chic;CASUAL WORK;13/03/2023;23/04/2023;6;488;11;True;25.99;19616
2065;87;5900;Shirt;Tops;WOVEN;226,211,110;Standard;Oversize;;Rounded Neck;Long;;;Light;;Paisley;;TIME OFF;24/07/2023;03/09/2023;6;842;11;False;29.99;28584
2066;86;1571;Intimate;Accesories, Swim and Intimate;WOVEN;29,80,144;Long;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;20/03/2023;03/09/2023;24;61;3;False;29.99;1195
2067;88;15321;Trousers;Bottoms;CIRCULAR;162,130,120;Long;Straight;;;;;;;;Sin Estampado;Authentic;TIME OFF;04/12/2023;28/01/2024;8;597;7;False;25.99;25331
2068;89;1102;Skirts;Bottoms;WOVEN;49,47,72;Short;Evase;High Waist;;;;;Light;;Sin Estampado;Lady;TIME OFF;27/05/2024;13/10/2024;20;92;5;False;25.99;4219
2069;87;15664;Sweater;Tops;TRICOT;186,186,186;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;Casual Chic;CASUAL WORK;16/10/2023;10/12/2023;8;1132;7;False;29.99;36084
2070;87;4229;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Straight;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;23/10/2023;17/12/2023;8;442;11;False;19.99;19918
2071;88;1720;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;14,48,8;Long;Evase;;V-Neck;Long;;;Light;;Sin Estampado;Casual Chic;FORMAL EVENT;26/02/2024;07/04/2024;6;114;5;False;59.99;3302
2074;88;22539;Blazers;Outerwear;WOVEN;79,132,84;Standard;Straight;;Flap;Long;;;Medium;;Sin Estampado;Ideal;FORMAL WORK;01/04/2024;09/06/2024;10;1049;11;False;59.99;42470
2075;89;7628;Vest;Outerwear;CIRCULAR;79,132,84;Long;Oversize;;V-Neck;;;;Light;;Sin Estampado;;TIME OFF;20/05/2024;28/07/2024;10;534;11;True;25.99;28130
2077;89;20887;Sweater;Tops;TRICOT;141,173,212;Standard;Straight;;Close-fitting;Long;;;;Thick point;Sin Estampado;;TIME OFF;04/11/2024;29/12/2024;8;1205;7;False;25.99;34081
2078;89;1339;Skirts;Bottoms;TRICOT;233,227,214;Midi;;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;;CASUAL WORK;28/10/2024;22/12/2024;8;455;5;False;29.99;13138
2082;87;5371;Tops;Tops;CIRCULAR;29,80,144;;;;;;;;;;Sin Estampado;Expert;TIME OFF;29/05/2023;23/07/2023;8;470;5;False;15.99;29716
2083;86;1763;Dresses;Dresses, jumpsuits and Complete set;WOVEN;197,213,99;Short;Straight;;Shirt-style collar;Long;;;Light;;Jacquard;Casual Chic;FORMAL EVENT;08/05/2023;18/06/2023;6;290;5;False;49.99;10341
2084;89;2167;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Slim;;Low cut;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;12/08/2024;06/10/2024;8;269;3;False;35.99;15424
2085;89;512;Jackets;Outerwear;JEANS;45,57,78;Long;Oversize;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;30/09/2024;10/11/2024;6;174;2;False;49.99;9511
2087;87;2505;Skirts;Bottoms;TRICOT;0,0,0;Midi;Straight;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Wow;TIME OFF;28/08/2023;22/10/2023;8;335;7;False;39.99;12880
2088;87;5428;Tops;Tops;TRICOT;49,47,72;Standard;Straight;;Swan;Sleeveless;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;23/10/2023;17/12/2023;8;794;7;False;22.99;18997
2089;87;4823;Sweater;Tops;TRICOT;248,187,124;Medium;Straight;;Boat;Long;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;22/05/2023;16/07/2023;8;231;7;False;35.99;8826
2090;89;6226;Skirts;Bottoms;TRICOT;145,145,144;Midi;Evase;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;;CASUAL WORK;30/09/2024;24/11/2024;8;678;3;False;29.99;24323
2091;86;7761;Shirt;Tops;WOVEN;197,213,99;Standard;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;13/03/2023;23/04/2023;6;712;7;False;35.99;24794
2092;89;7139;Jeans;Bottoms;JEANS;63,102,137;Long;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;19/08/2024;13/10/2024;8;347;8;False;39.99;19605
2093;87;470;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Maxi;Evase;;V-Neck;Wide Strap;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;24/07/2023;12/11/2023;16;163;5;False;49.99;4159
2094;86;45946;Trousers;Bottoms;WOVEN;49,47,72;Crop;Slim;Regular Waist;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;13/02/2023;21/05/2023;14;1201;7;False;29.99;67333
2095;89;6451;Blazers;Outerwear;WOVEN;29,80,144;Standard;Regular;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;12/08/2024;03/11/2024;12;718;7;True;65.99;28648
2096;88;14102;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;24,38,60;Long;Slim;;V-Neck;Sleeveless;;;Medium;;Raya diplomática;;FORMAL WORK;12/02/2024;07/04/2024;8;647;5;False;49.99;23886
2097;88;7406;Tops;Tops;TRICOT;245,244,238;Standard;Slim;;Close-fitting;Sleeveless;;;;Midpoint;Sin Estampado;Lady;TIME OFF;22/04/2024;02/06/2024;6;752;5;False;19.99;19917
2099;86;18236;Jackets;Outerwear;WOVEN;242,160,157;Standard;Straight;;Close-fitting;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;30/01/2023;09/04/2023;10;997;7;False;59.99;26100
2102;86;13745;Coats;Outerwear;WOVEN;233,227,214;Medium;Straight;;Funnel neck;Long;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;05/12/2022;12/02/2023;10;574;7;False;79.99;15397
2103;89;11808;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Short;Slim;;Boat;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;05/08/2024;29/09/2024;8;546;4;False;29.99;22949
2104;86;1159;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;17/04/2023;28/05/2023;6;191;4;False;39.99;10056
2105;88;14736;T-shirt;Tops;CIRCULAR;81,77,50;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Ideal;TIME OFF;04/12/2023;25/02/2024;12;923;7;False;19.99;37996
2106;88;276;Dresses;Dresses, jumpsuits and Complete set;WOVEN;216,209,195;Short;Slim;;Close-fitting;Long;;;Light;;Sin Estampado;;CASUAL EVENT;19/02/2024;17/03/2024;4;43;4;False;79.99;2221
2107;87;1552;T-shirt;Tops;CIRCULAR;229,53,129;Standard;Relaxed;;Rounded Neck;Short;;;Medium;;Sin Estampado;Authentic;TIME OFF;29/05/2023;20/08/2023;12;140;5;False;12.99;7353
2108;88;42021;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;29,80,144;Midi;Evase;;;;;;Light;;Sin Estampado;Lady;TIME OFF;22/04/2024;30/06/2024;10;1165;11;False;25.99;63994
2109;88;22021;Vest;Outerwear;WOVEN;229,53,129;Standard;;;V-Neck;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;08/04/2024;14/07/2024;14;1185;7;False;35.99;41072
2110;89;8605;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Shirt-style collar;Long;;;Light;;Animal;;CASUAL WORK;08/07/2024;18/08/2024;6;652;7;False;39.99;25547
2112;89;5631;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Midi;Slim;;Off Shoulder;Sleeveless;;;Light;;Sin Estampado;;CASUAL EVENT;14/10/2024;24/11/2024;6;1008;7;False;39.99;34868
2113;87;63956;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;07/08/2023;26/11/2023;16;1197;11;False;22.99;79712
2114;86;77819;T-shirt;Tops;CIRCULAR;206,42,59;Standard;Regular;;V-Neck;Short;;;Light;;Sin Estampado;;TIME OFF;27/03/2023;18/06/2023;12;1116;11;True;7.99;94592
2115;88;857;Trousers;Bottoms;WOVEN;224,198,198;Long;Wide leg;Low Waist;;;;;Medium;;Sin Estampado;Lady;TIME OFF;06/05/2024;30/06/2024;8;118;5;False;39.99;4941
2116;89;1978;Tops;Tops;WOVEN;242,240,235;Standard;Straight;;Rounded Neck;Wide Strap;;;Light;;Sin Estampado;;TIME OFF;29/07/2024;08/09/2024;6;253;3;False;39.99;7952
2117;86;14703;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;30/01/2023;09/04/2023;10;751;11;True;25.99;34047
2118;88;14755;Jackets;Outerwear;WOVEN;0,0,0;Medium;Oversize;;Rounded Neck;Long;;;Heavy;;Sin Estampado;;TIME OFF;27/11/2023;21/01/2024;8;448;7;False;99.99;17065
2119;89;145;Shorts;Bottoms;WOVEN;187,29,101;Short;Straight;Regular Waist;;;;;;;Sin Estampado;Authentic;CASUAL WORK;30/09/2024;24/11/2024;8;37;5;False;39.99;1493
2120;87;4479;Shirt;Tops;JEANS;62,69,102;Standard;Slim;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;CASUAL WORK;04/09/2023;29/10/2023;8;398;7;False;29.99;16022
2121;89;5349;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Ankle brace;Straight;;V-Neck;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;29/07/2024;08/09/2024;6;607;5;False;39.99;19077
2122;86;4954;Skirts;Bottoms;WOVEN;245,244,238;Long;Straight;Regular Waist;;;;;Light;;Sin Estampado;Lady;CASUAL WORK;08/05/2023;16/07/2023;10;387;7;False;35.99;14976
2123;88;12599;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;225,204,175;Crop;Straight;;;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;08/04/2024;02/06/2024;8;826;7;False;59.99;31917
2124;87;4898;Sweater;Tops;TRICOT;225,204,175;Crop;Straight;;Close-fitting;Long;;;;Thick point;Sin Estampado;Wow;TIME OFF;24/07/2023;17/09/2023;8;578;6;False;39.99;20763
2125;88;867;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Midi;Evase;;Rounded Neck;Sleeveless;;;;;Sin Estampado;;TIME OFF;15/04/2024;07/07/2024;12;152;5;False;35.99;7992
2127;87;152938;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;V-Neck;Short;;;Light;;Sin Estampado;Expert;TIME OFF;15/05/2023;20/08/2023;14;1163;7;False;12.99;113405
2128;86;284;Intimate;Accesories, Swim and Intimate;WOVEN;225,204,175;;;;;;;;;;Sin Estampado;Wow;TIME OFF;20/03/2023;09/07/2023;16;41;3;False;49.99;774
2129;89;1404;Jackets;Outerwear;TRICOT;233,227,214;Standard;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;;TIME OFF;04/11/2024;29/12/2024;8;400;3;False;49.99;11451
2130;89;35743;Sweater;Tops;TRICOT;189,22,62;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;29/07/2024;20/10/2024;12;1195;11;True;22.99;64812
2132;87;2970;Trousers;Bottoms;SYNTHETIC LEATHER;0,0,0;;;High Waist;;;;;;;Sin Estampado;;CASUAL WORK;16/10/2023;24/12/2023;10;309;7;False;45.99;13401
2133;87;1332;Sweater;Tops;TRICOT;243,242,238;Standard;Oversize;;;;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;02/10/2023;26/11/2023;8;175;3;False;49.99;4818
2134;87;364;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Long;;;;;;;Medium;;Sin Estampado;Casual Chic;FORMAL EVENT;29/05/2023;09/07/2023;6;16;4;False;300.0;428
2135;86;13432;Tops;Tops;WOVEN;0,0,0;Standard;Straight;;V-Neck;Fine Strap;;;Light;;Sin Estampado;Lady;FORMAL WORK;16/01/2023;26/03/2023;10;871;11;True;22.99;34845
2137;86;679;Shirt;Tops;WOVEN;240,226,164;Standard;Straight;;Shirt-style collar;Short;;;Light;;Sin Estampado;;TIME OFF;02/01/2023;26/03/2023;12;115;5;False;22.99;4271
2138;87;7705;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;;;;;;;Sin Estampado;Lady;TIME OFF;30/10/2023;24/12/2023;8;477;7;False;15.99;14569
2139;89;4849;Intimate;Accesories, Swim and Intimate;CIRCULAR;49,47,72;;;;;;;;;;Sin Estampado;Lady;TIME OFF;03/06/2024;29/12/2024;30;90;5;False;29.99;6758
2140;86;14671;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Long;Straight;;Shirt-style collar;Short;;;Light;;Rayas;Lady;CASUAL WORK;10/04/2023;04/06/2023;8;691;7;False;39.99;38841
2141;86;23776;Trousers;Bottoms;WOVEN;233,227,214;Standard;Straight;Adjustable / Rubber;;;;;Light;;Flores;Authentic;CASUAL WORK;01/05/2023;11/06/2023;6;733;7;False;25.99;43272
2142;88;622;Swimwear;Accesories, Swim and Intimate;CIRCULAR;157,157,196;;Cheeky;;;;;;;;Sin Estampado;Cosmopolitan;TIME OFF;11/03/2024;16/06/2024;14;43;4;False;15.99;2618
2144;88;1064;Swimwear;Accesories, Swim and Intimate;CIRCULAR;241,133,0;;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;06/05/2024;30/06/2024;8;89;4;False;39.99;3031
2145;88;10960;Trousers;Bottoms;WOVEN;225,204,175;;;Regular Waist;;;;;Medium;;Sin Estampado;;CASUAL WORK;29/01/2024;24/03/2024;8;565;9;False;39.99;21601
2146;89;31520;Shirt;Tops;WOVEN;0,0,0;Standard;Straight;;Shirt-style collar;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;27/05/2024;21/07/2024;8;911;7;False;19.99;39574
2147;89;41201;Sweater;Tops;TRICOT;81,77,50;Standard;Straight;;Rounded Neck;Short;;;;Fine point;Sin Estampado;;TIME OFF;08/07/2024;29/09/2024;12;1190;7;True;17.99;66143
2148;88;14220;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;81,77,50;Short;Straight;;;;;;Light;;Sin Estampado;Lady;TIME OFF;04/03/2024;12/05/2024;10;836;7;False;25.99;29769
2149;86;5512;Sweater;Tops;TRICOT;216,112,96;Standard;Slim;;Rounded Neck;Long;;;;Midpoint;Sin Estampado;;CASUAL EVENT;05/12/2022;29/01/2023;8;422;7;False;39.99;12004
2151;88;18282;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Pole;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;18/12/2023;10/03/2024;12;1135;7;False;29.99;60913
2152;87;939;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;;;Low cut;Fine Strap;;;Light;;Sin Estampado;;FORMAL EVENT;07/08/2023;17/09/2023;6;165;4;False;79.99;3920
2153;87;4338;Shirt;Tops;WOVEN;141,173,212;Crop;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;14/08/2023;08/10/2023;8;215;4;False;27.99;16292
2154;88;1266;Dresses;Dresses, jumpsuits and Complete set;WOVEN;179,166,208;Long;Straight;;Low cut;Three quarters;;;Light;;Sin Estampado;Cosmopolitan;FORMAL EVENT;11/03/2024;05/05/2024;8;118;5;False;69.99;2849
2155;87;3476;Tops;Tops;TRICOT;49,47,72;Standard;Slim;;Low cut;Fine Strap;;;;Thick point;Sin Estampado;Lady;CASUAL EVENT;30/10/2023;24/12/2023;8;306;7;False;22.99;12127
2157;89;4283;Sweater;Tops;TRICOT;81,77,50;Standard;Slim;;Rounded Neck;Long;;;;Midpoint;Sin Estampado;;TIME OFF;07/10/2024;01/12/2024;8;391;5;False;39.99;10873
2158;88;776;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;81,77,50;Midi;Slim;;Shirt-style collar;Short;;;Medium;;Sin Estampado;Authentic;TIME OFF;20/11/2023;11/02/2024;12;107;5;False;39.99;9881
2159;89;95;Skirts;Bottoms;WOVEN;79,132,84;Long;Straight;Regular Waist;;;;;Light;;Sin Estampado;Lady;TIME OFF;27/05/2024;23/06/2024;4;34;5;False;45.99;1750
2160;87;4370;Shirt;Tops;WOVEN;243,242,238;Crop;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;05/06/2023;16/07/2023;6;189;4;False;27.99;6797
2162;87;1082;Tops;Tops;CIRCULAR;245,244,238;Crop;Slim;;Rounded Neck;Wide Strap;;;Medium;;Sin Estampado;Expert;TIME OFF;26/06/2023;17/09/2023;12;108;5;False;15.99;4336
2164;89;9544;Jackets;Outerwear;TRICOT;156,116,71;Short;Straight;;Peak Lapel;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;30/09/2024;08/12/2024;10;957;5;False;49.99;16839
