ID;id_season;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production;weekly_demand
2202;87;Skirts;Bottoms;WOVEN;98,141,102;Maxi;Straight;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;25/9/2023;3/12/2023;10;271;10;FALSE;39.99;14527;2001
2203;87;Tops;Tops;TRICOT;0,0,0;Standard;Slim;;Off Shoulder;Wide Strap;;;;Fine point;Sin Estampado;Authentic;CASUAL EVENT;22/5/2023;16/7/2023;8;984;7;FALSE;17.99;48578;15159
2204;89;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;3/6/2024;20/10/2024;20;1206;7;FALSE;12.99;132079;72172
2205;87;Trousers;Bottoms;CIRCULAR;115,78,43;Long;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;Expert;CASUAL EVENT;6/11/2023;31/12/2023;8;380;3;FALSE;39.99;10637;4745
2206;86;Tops;Tops;TRICOT;29,80,144;Standard;Straight;;Close-fitting;Wide Strap;;;;Midpoint;Sin Estampado;Lady;CASUAL EVENT;13/3/2023;7/5/2023;8;246;3;FALSE;25.99;7034;5011
2207;89;Trousers;Bottoms;WOVEN;225,204,175;;;;;;;;;;Sin Estampado;;TIME OFF;22/7/2024;15/9/2024;8;290;6;FALSE;35.99;15128;3254
2209;89;Vest;Outerwear;TRICOT;216,209,195;Standard;Straight;;Rounded Neck;;;;;Midpoint;Sin Estampado;;TIME OFF;2/9/2024;27/10/2024;8;468;4;FALSE;29.99;13391;4163
2210;88;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;Lady;TIME OFF;29/4/2024;7/7/2024;10;594;7;FALSE;12.99;33484;14674
2212;88;Intimate;Accesories, Swim and Intimate;WOVEN;243,201,194;;;;;;;;;;Sin Estampado;Expert;TIME OFF;4/3/2024;23/6/2024;16;45;4;FALSE;25.99;1354;265
2213;89;Trousers;Bottoms;WOVEN;79,132,84;Standard;Culotte;Regular Waist;;;;;Light;;Hawaiana;Lady;CASUAL WORK;27/5/2024;21/7/2024;8;809;7;TRUE;27.99;31523;10644
2214;89;Sweater;Tops;TRICOT;229,53,129;Medium;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;30/9/2024;24/11/2024;8;1128;7;FALSE;22.99;57529;21273
2215;88;Trousers;Bottoms;WOVEN;79,132,84;;;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Ideal;FORMAL WORK;8/4/2024;16/6/2024;10;1061;7;FALSE;39.99;44763;29595
2216;87;Puffer coats;Outerwear;WOVEN;81,77,50;Standard;Oversize;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Ideal;TIME OFF;4/9/2023;12/11/2023;10;327;7;FALSE;49.99;20192;3855
2217;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Short;Evase;;Shirt-style collar;Long;;;Light;;Rayas;;CASUAL WORK;5/8/2024;29/9/2024;8;1097;6;FALSE;35.99;38007;11449
2218;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;241,133,0;Long;Evase;;V-Neck;Wide Strap;;;Light;;Sin Estampado;Authentic;TIME OFF;8/5/2023;18/6/2023;6;532;7;FALSE;39.99;24650;4573
2219;87;Shirt;Tops;WOVEN;245,244,238;Long;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;4/9/2023;29/10/2023;8;128;3;FALSE;59.99;3490;1145
2220;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;116,60,69;Long;Straight;;Low cut;Fine Strap;;;Light;;Cuadros;;CASUAL WORK;12/8/2024;6/10/2024;8;1129;6;FALSE;35.99;36426;9433
2223;87;Trenchcoats;Outerwear;WOVEN;225,204,175;Long;Oversize;;Shirt-style collar;;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;7/8/2023;15/10/2023;10;696;7;FALSE;79.99;17056;1832
2224;89;Tops;Tops;CIRCULAR;29,80,144;Standard;Slim;;;Sleeveless;;;Light;;Sin Estampado;;TIME OFF;27/5/2024;21/7/2024;8;398;5;FALSE;17.99;21916;9670
2225;86;Shorts;Bottoms;JEANS;23,26,28;Short;Mom;High Waist;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;27/3/2023;18/6/2023;12;865;12;TRUE;19.99;67642;18497
2226;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,201,194;Short;Evase;;Shirt-style collar;Short;;;Medium;;Sin Estampado;;CASUAL EVENT;12/12/2022;5/3/2023;12;114;5;FALSE;59.99;2966;965
2228;87;Sweater;Tops;TRICOT;79,132,84;Standard;Straight;;Boat;Long;;;;Midpoint;Sin Estampado;Casual Chic;TIME OFF;30/10/2023;24/12/2023;8;1083;11;FALSE;29.99;26904;11883
2230;87;Tops;Tops;CIRCULAR;0,0,0;Standard;Slim;;Low cut;;;;Light;;Sin Estampado;Lady;TIME OFF;22/5/2023;13/8/2023;12;1093;7;FALSE;15.99;67381;19599
2231;87;Jackets;Outerwear;WOVEN;233,227,214;Standard;Straight;;Close-fitting;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;31/7/2023;17/12/2023;20;1242;7;FALSE;59.99;70556;37174
2232;86;Tops;Tops;TRICOT;235,205,207;Standard;Slim;;Rounded Neck;Sleeveless;;;;Fine point;Sin Estampado;Lady;CASUAL EVENT;13/3/2023;7/5/2023;8;110;5;FALSE;22.99;6673;1007
2233;89;Skirts;Bottoms;TRICOT;156,116,71;Long;Evase;Regular Waist;;;;;;Midpoint;Sin Estampado;Lady;TIME OFF;2/9/2024;27/10/2024;8;153;3;FALSE;29.99;4606;1088
2234;86;Jumpsuit;Dresses, jumpsuits and Complete set;JEANS;23,26,28;Long;Slim;;Shirt-style collar;Short;;;Medium;;Sin Estampado;;TIME OFF;5/12/2022;9/4/2023;18;592;7;FALSE;49.99;53415;52776
2235;89;Sweater;Tops;TRICOT;186,186,186;Medium;Straight;;Turtle neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;21/10/2024;15/12/2024;8;978;7;TRUE;22.99;31968;9478
2237;86;Trousers;Bottoms;CIRCULAR;0,0,0;Standard;Flared / Flare;Regular Waist;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;30/1/2023;26/3/2023;8;850;7;FALSE;19.99;41132;17519
2238;86;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Midi;Slim;;Shirt-style collar;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;13/2/2023;9/4/2023;8;321;5;FALSE;49.99;8787;3001
2239;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Long;;;Low cut;Short;;;;;Flores;Authentic;FORMAL WORK;1/5/2023;11/6/2023;6;619;5;FALSE;69.99;21140;12106
2243;86;Shirt;Tops;WOVEN;189,22,62;;;;Draped;Sleeveless;;;Light;;Flores;Authentic;CASUAL EVENT;8/5/2023;18/6/2023;6;471;5;FALSE;25.99;21470;10837
2244;86;Blazers;Outerwear;WOVEN;0,0,0;;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;13/2/2023;14/5/2023;13;282;8;FALSE;49.99;29387;2938
2245;89;Jackets;Outerwear;CIRCULAR;0,0,0;Standard;Straight;;Shirt-style collar;Long;;;;;Sin Estampado;;TIME OFF;19/8/2024;13/10/2024;8;476;5;FALSE;39.99;17443;5141
2246;86;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;13/3/2023;4/6/2023;12;550;7;FALSE;12.99;30436;13321
2247;87;Trousers;Bottoms;CIRCULAR;0,0,0;Standard;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;Casual Chic;TIME OFF;16/10/2023;7/1/2024;12;833;5;FALSE;25.99;35863;11050
2248;87;Jackets;Outerwear;JEANS;45,57,78;Standard;Oversize;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;4/9/2023;26/11/2023;12;404;11;FALSE;39.99;11565;8375
2249;86;Shirt;Tops;WOVEN;243,242,238;Crop;Straight;;Rounded Neck;Long;;;Light;;Flores;Casual Chic;CASUAL EVENT;8/5/2023;18/6/2023;6;309;5;FALSE;29.99;12245;4783
2250;89;Sweater;Tops;TRICOT;0,0,0;Standard;Slim;;Low cut;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;11/11/2024;5/1/2025;8;367;5;FALSE;29.99;11116;2045
2252;87;Jackets;Outerwear;WOVEN;233,227,214;Short;;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Wow;TIME OFF;16/10/2023;24/12/2023;10;92;7;FALSE;69.99;5623;380
2253;87;Jeans;Bottoms;JEANS;23,26,28;Long;Wide leg;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;4/9/2023;26/11/2023;12;863;8;FALSE;29.99;56456;19196
2254;89;Trousers;Bottoms;CIRCULAR;145,145,144;Long;Straight;Adjustable / Rubber;;;;;;;Sin Estampado;Lady;CASUAL WORK;19/8/2024;10/11/2024;12;976;7;FALSE;25.99;50640;44213
2255;87;T-shirt;Tops;CIRCULAR;186,186,186;Standard;Slim;;V-Neck;Long;;;Light;;Sin Estampado;Wow;CASUAL WORK;25/9/2023;19/11/2023;8;907;7;FALSE;12.99;54481;13728
2256;89;Dresses;Dresses, jumpsuits and Complete set;SYNTHETIC LEATHER;67,9,37;Short;Straight;;Rounded Neck;Sleeveless;;;Medium;;Sin Estampado;Lady;CASUAL WORK;30/9/2024;22/12/2024;12;243;3;FALSE;49.99;7214;3550
2257;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Evase;;Shirt-style collar;Long;;;Light;;Geométric;;FORMAL WORK;30/10/2023;10/12/2023;6;1053;5;FALSE;39.99;30748;4867
2258;88;Tops;Tops;JEANS;45,57,78;Standard;Slim;;;;;;;;Sin Estampado;;TIME OFF;27/5/2024;7/7/2024;6;476;5;FALSE;25.99;20713;8476
2260;87;T-shirt;Tops;CIRCULAR;162,130,120;Standard;Slim;;Close-fitting;Long;;;Light;;Sin Estampado;Authentic;CASUAL WORK;11/9/2023;3/12/2023;12;839;6;FALSE;12.99;36534;17903
2261;89;Jeans;Bottoms;JEANS;45,57,78;Long;Wide leg;Regular Waist;;;;;Medium;;Sin Estampado;;CASUAL EVENT;18/11/2024;12/1/2025;8;307;8;FALSE;59.99;10105;2856
2262;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Wrap collar;Short;;;Light;;Flores;;CASUAL WORK;19/2/2024;14/4/2024;8;1014;11;TRUE;39.99;45706;20846
2263;89;Skirts;Bottoms;JEANS;34,38,47;Midi;Pencil;High Waist;;;;;;;Sin Estampado;;TIME OFF;2/9/2024;24/11/2024;12;1148;7;FALSE;29.99;52971;14184
2265;88;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Straight;;;;;;Light;;Sin Estampado;Lady;CASUAL WORK;25/3/2024;19/5/2024;8;318;5;FALSE;29.99;17993;2042
2266;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Evase;;V-Neck;Long;;;Light;;Sin Estampado;Lady;CASUAL EVENT;14/10/2024;24/11/2024;6;731;7;FALSE;35.99;26584;4101
2267;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Short;Evase;;Wrap collar;Long;;;Light;;Cuadros;;CASUAL WORK;26/2/2024;7/4/2024;6;431;5;FALSE;39.99;16674;1727
2268;88;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;234,229,225;Midi;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;4/12/2023;28/1/2024;8;833;5;FALSE;25.99;37946;12323
2269;88;T-shirt;Tops;CIRCULAR;133,121,110;Standard;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;15/1/2024;24/3/2024;10;594;7;FALSE;17.99;13785;3396
2270;89;Tops;Tops;WOVEN;242,160,157;Crop;Slim;;Off Shoulder;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;29/7/2024;22/9/2024;8;190;4;FALSE;35.99;5577;1602
2271;87;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Long;Evase;;Perkins;Long;;;;Fine point;Sin Estampado;Wow;TIME OFF;24/7/2023;17/9/2023;8;158;4;FALSE;59.99;7942;1677
2273;89;Vest;Outerwear;CIRCULAR;239,231,226;Standard;Straight;;Close-fitting;;;;;;Sin Estampado;Authentic;CASUAL WORK;30/9/2024;24/11/2024;8;60;5;FALSE;59.99;3073;223
2274;88;Shirt;Tops;WOVEN;242,160,157;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;Ideal;FORMAL WORK;1/4/2024;26/5/2024;8;810;7;FALSE;29.99;33248;16714
2275;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Midi;Evase;;Shirt-style collar;Sleeveless;;;Light;;Flores;;CASUAL WORK;29/4/2024;9/6/2024;6;1143;11;TRUE;29.99;56581;28317
2277;87;Sweater;Tops;TRICOT;232,231,225;Standard;Straight;;Close-fitting;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;30/10/2023;24/12/2023;8;309;7;FALSE;29.99;10996;2376
2278;89;Shirt;Tops;CIRCULAR;233,227,214;Standard;Straight;;V-Neck;Long;;;Light;;Sin Estampado;Lady;TIME OFF;2/9/2024;10/11/2024;10;672;11;TRUE;22.99;40766;19950
2279;89;Trousers;Bottoms;WOVEN;29,80,144;Long;;Regular Waist;;;;;;;Sin Estampado;;CASUAL WORK;29/7/2024;22/9/2024;8;300;5;FALSE;39.99;14915;7577
2280;87;Skirts;Bottoms;WOVEN;188,183,177;Short;Straight;;;;;;;;Sin Estampado;Casual Chic;FORMAL WORK;16/10/2023;24/12/2023;10;708;8;FALSE;29.99;18884;6577
2281;86;Shirt;Tops;WOVEN;233,227,214;;;;Low cut;Long;;;Light;;Sin Estampado;;FORMAL EVENT;10/4/2023;4/6/2023;8;146;3;FALSE;39.99;4676;1507
2283;86;Jackets;Outerwear;WOVEN;241,133,0;;;;Close-fitting;Long;;;Medium;;Sin Estampado;;FORMAL WORK;28/11/2022;22/1/2023;8;403;7;FALSE;69.99;12458;4334
2284;87;Sweater;Tops;TRICOT;189,22,62;Crop;Straight;;Pole;;;;;Fine point;Sin Estampado;Wow;TIME OFF;14/8/2023;8/10/2023;8;177;4;FALSE;29.99;7429;1881
2285;86;Shirt;Tops;WOVEN;157,87,68;Standard;Straight;;Close-fitting;Short;;;Light;;Sin Estampado;;CASUAL EVENT;6/3/2023;28/5/2023;12;86;5;FALSE;25.99;3806;764
2286;89;Skirts;Bottoms;WOVEN;219,207,189;Maxi;Evase;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL WORK;2/9/2024;24/11/2024;12;639;7;FALSE;39.99;37502;6504
2288;86;Cardigans;Tops;CIRCULAR;233,227,214;;;;;;;;;;Sin Estampado;Expert;CASUAL WORK;17/4/2023;11/6/2023;8;610;7;FALSE;22.99;40539;21923
2291;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;235,182,160;Long;;;Low cut;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;24/7/2023;3/9/2023;6;137;4;FALSE;69.99;1982;1591
2292;89;T-shirt;Tops;CIRCULAR;57,28,29;Standard;Straight;;Turtle neck;Sleeveless;;;Medium;;Sin Estampado;Lady;CASUAL EVENT;11/11/2024;5/1/2025;8;764;7;FALSE;22.99;24534;4403
2293;87;Trousers;Bottoms;WOVEN;145,145,144;Long;Regular;Regular Waist;;;;;;;Sin Estampado;Casual Chic;FORMAL WORK;25/9/2023;17/12/2023;12;1205;7;FALSE;35.99;45309;39299
2294;87;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;29,80,144;Long;Straight;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Ideal;TIME OFF;10/7/2023;3/9/2023;8;624;7;FALSE;27.99;26040;6177
2295;87;Dresses;Dresses, jumpsuits and Complete set;TRICOT;226,211,110;Short;Evase;;Rounded Neck;Sleeveless;;;;Thick point;Sin Estampado;Authentic;TIME OFF;22/5/2023;16/7/2023;8;188;7;FALSE;59.99;6242;964
2296;87;Skirts;Bottoms;WOVEN;178,211,178;Short;Straight;Low Waist;;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;7/8/2023;29/10/2023;12;808;7;FALSE;29.99;24230;7295
2297;86;Trousers;Bottoms;CIRCULAR;81,77,50;Long;Straight;;;;;;;;Sin Estampado;;TIME OFF;13/3/2023;7/5/2023;8;400;7;FALSE;25.99;25427;6761
2299;89;Tops;Tops;CIRCULAR;177,179,180;Standard;Straight;;;Sleeveless;;;Medium;;Sin Estampado;Authentic;CASUAL EVENT;25/11/2024;19/1/2025;8;155;5;FALSE;19.99;4370;608
2301;88;Intimate;Accesories, Swim and Intimate;CIRCULAR;49,47,72;;Classical;Adjustable / Rubber;;;;;;;Sin Estampado;Lady;TIME OFF;4/3/2024;28/4/2024;8;30;3;FALSE;19.99;528;103
2304;89;Sweater;Tops;TRICOT;156,116,71;Standard;Straight;;Turtle neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;21/10/2024;15/12/2024;8;1164;7;FALSE;29.99;35591;21753
2305;89;Poloshirts;Tops;CIRCULAR;145,145,144;Standard;Slim;;Regular;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;9/9/2024;17/11/2024;10;351;5;FALSE;19.99;15849;3322
2306;89;Vest;Outerwear;JEANS;63,102,137;Standard;Slim;;V-Neck;;;;Medium;;Sin Estampado;;TIME OFF;29/7/2024;22/9/2024;8;866;5;FALSE;29.99;24486;11977
2307;87;Trousers;Bottoms;WOVEN;73,121,184;Long;Skinny;High Waist;;;;;;;Sin Estampado;Wow;FORMAL EVENT;5/6/2023;16/7/2023;6;146;5;FALSE;49.99;6514;1236
2308;86;Trousers;Bottoms;WOVEN;0,0,0;Standard;Straight;High Waist;;;;;;;Sin Estampado;Casual Chic;FORMAL EVENT;30/1/2023;26/3/2023;8;68;7;FALSE;39.99;5137;838
2309;87;Shirt;Tops;WOVEN;73,81,108;Standard;Slim;;Shirt-style collar;Long;;;Light;;Milrayas;;FORMAL WORK;7/8/2023;31/12/2023;21;1092;7;FALSE;22.99;59667;43352
2310;89;Skirts;Bottoms;WOVEN;189,22,62;Long;Slim;Adjustable / Rubber;;;;;Light;;Sin Estampado;;CASUAL WORK;8/7/2024;4/8/2024;4;910;11;TRUE;25.99;42302;12072
2311;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;81,77,50;Long;Evase;;Shirt-style collar;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;25/3/2024;19/5/2024;8;920;7;FALSE;49.99;34123;14250
2314;89;Trousers;Bottoms;WOVEN;0,0,0;Maxi;Palazzo;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;17/6/2024;8/9/2024;12;677;6;FALSE;27.99;35786;20946
2315;87;Trousers;Bottoms;WOVEN;79,132,84;Crop;Skinny;Regular Waist;;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;10/7/2023;24/12/2023;24;320;8;FALSE;29.99;37684;5255
2316;88;Trousers;Bottoms;SYNTHETIC LEATHER;0,0,0;Crop;5 pockets;Regular Waist;;;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;11/12/2023;31/3/2024;16;1161;12;FALSE;35.99;111835;26830
2318;86;Skirts;Bottoms;WOVEN;217,54,28;Midi;;;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;20/2/2023;16/4/2023;8;923;7;FALSE;29.99;32666;12141
2319;87;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;7/8/2023;1/10/2023;8;292;11;FALSE;25.99;27467;5157
2320;88;Shirt;Tops;WOVEN;79,132,84;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;27/11/2023;21/1/2024;8;857;5;FALSE;29.99;33570;10541
2322;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,242,238;Short;Slim;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;;CASUAL WORK;14/11/2022;19/3/2023;18;149;5;FALSE;29.99;10631;1690
2323;87;Blazers;Outerwear;WOVEN;245,244,238;Standard;Regular;;Tuxedo;Long;;;Medium;;Sin Estampado;Lady;FORMAL EVENT;24/7/2023;3/9/2023;6;165;5;FALSE;89.99;6340;1833
2324;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,201,194;Long;Straight;;Asymmetric;Long;;;Light;;Sin Estampado;Cosmopolitan;FORMAL EVENT;1/4/2024;28/4/2024;4;49;5;FALSE;89.99;2171;506
2325;89;Trousers;Bottoms;CIRCULAR;0,0,0;Long;Culotte;Regular Waist;;;;;;;Sin Estampado;Lady;CASUAL WORK;2/9/2024;10/11/2024;10;1123;11;TRUE;25.99;49793;31334
2326;87;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Midi;Evase;;Perkins;Long;;;;Thick point;Sin Estampado;Lady;CASUAL WORK;2/10/2023;26/11/2023;8;428;7;FALSE;49.99;11884;3414
2328;87;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;24/7/2023;12/11/2023;16;180;6;FALSE;7.99;68202;9761
2329;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;49,47,72;Short;Straight;;Wrap collar;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;20/11/2023;11/2/2024;12;70;5;FALSE;35.99;5657;1686
2332;87;Cardigans;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;6/11/2023;31/12/2023;8;855;7;FALSE;35.99;15912;9870
2333;88;Shorts;Bottoms;CIRCULAR;242,160,157;;;;;;;;;;Sin Estampado;Lady;TIME OFF;8/4/2024;5/5/2024;4;16;3;FALSE;39.99;305;58
2334;89;T-shirt;Tops;CIRCULAR;189,22,62;Standard;Regular;;Rounded Neck;Short;;;Medium;;Sin Estampado;;TIME OFF;22/7/2024;15/9/2024;8;176;3;FALSE;15.99;13203;1135
2335;87;Trousers;Bottoms;WOVEN;0,0,0;Standard;Regular;Regular Waist;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;15/5/2023;29/10/2023;24;1218;12;FALSE;29.99;200543;71976
2336;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Evase;;Shirt-style collar;Short;;;Light;;Sin Estampado;Lady;CASUAL EVENT;25/9/2023;5/11/2023;6;112;5;FALSE;45.99;4523;476
2338;88;Blazers;Outerwear;SYNTHETIC LEATHER;245,244,238;;;;;;;;;;Sin Estampado;;CASUAL EVENT;27/11/2023;21/1/2024;8;63;3;FALSE;69.99;3945;383
2340;89;Tops;Tops;WOVEN;229,229,229;Standard;Straight;;Draped;Sleeveless;;;Light;;Sin Estampado;Lady;FORMAL WORK;28/10/2024;22/12/2024;8;550;5;FALSE;25.99;21179;8482
2341;88;Blazers;Outerwear;WOVEN;0,0,0;Standard;Regular;;Flap;Long;;;Medium;;Sin Estampado;Ideal;FORMAL WORK;15/1/2024;10/3/2024;8;793;11;FALSE;65.99;30347;11735
2343;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;137,175,75;Long;Evase;;V-Neck;Sleeveless;;;Light;;Sin Estampado;Casual Chic;FORMAL EVENT;11/3/2024;7/4/2024;4;80;5;FALSE;89.99;2851;1417
2344;87;Shirt;Tops;WOVEN;138,125,110;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;2/10/2023;26/11/2023;8;1115;7;FALSE;29.99;32995;18758
2345;89;Shirt;Tops;WOVEN;233,227,214;Standard;Regular;;Shirt-style collar;Short;;;Light;;Sin Estampado;Casual Chic;FORMAL EVENT;27/5/2024;23/6/2024;4;84;5;FALSE;59.99;1964;960
2346;87;Skirts;Bottoms;TRICOT;245,244,238;Long;Evase;Adjustable / Rubber;;;;;;Thick point;Sin Estampado;Expert;TIME OFF;5/6/2023;30/7/2023;8;420;7;FALSE;29.99;11128;8411
2347;87;Shirt;Tops;WOVEN;216,162,162;Standard;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;4/9/2023;29/10/2023;8;168;5;FALSE;35.99;7872;1660
2348;87;Dresses;Dresses, jumpsuits and Complete set;TRICOT;0,0,0;Long;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL EVENT;9/10/2023;3/12/2023;8;348;7;FALSE;59.99;9172;2024
2350;87;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;61,40,49;Short;Straight;;Shirt-style collar;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;21/8/2023;15/10/2023;8;114;5;FALSE;39.99;1756;1765
2351;87;Dresses;Dresses, jumpsuits and Complete set;TRICOT;229,77,78;Midi;Evase;;Low cut;Fine Strap;;;;Midpoint;Sin Estampado;Cosmopolitan;TIME OFF;22/5/2023;16/7/2023;8;546;7;FALSE;39.99;16119;15610
2352;89;Skirts;Bottoms;WOVEN;44,49,65;Long;Evase;High Waist;;;;;Light;;Sin Estampado;;TIME OFF;22/7/2024;13/10/2024;12;72;5;FALSE;45.99;3146;1007
2353;89;T-shirt;Tops;CIRCULAR;224,198,198;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;20/5/2024;11/8/2024;12;474;7;FALSE;9.99;68113;37324
2354;89;Trousers;Bottoms;WOVEN;0,0,0;;;Regular Waist;;;;;Medium;;Sin Estampado;;FORMAL WORK;16/9/2024;10/11/2024;8;112;8;FALSE;39.99;7461;772
2356;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Long;Straight;;Asymmetric;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;5/8/2024;29/9/2024;8;478;7;FALSE;59.99;18365;8917
2358;88;Jeans;Bottoms;JEANS;45,57,78;Crop;Slim;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;11/12/2023;31/3/2024;16;1189;12;TRUE;29.99;109222;65247
2359;86;Shirt;Tops;WOVEN;245,244,238;Standard;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;27/3/2023;21/5/2023;8;273;3;FALSE;49.99;10966;2614
2360;87;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;241,133,0;Midi;Evase;;V-Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;24/7/2023;15/10/2023;12;676;7;FALSE;25.99;32657;17734
2361;87;Sweater;Tops;TRICOT;133,65,142;Standard;Straight;;Rounded Neck;Long;;;;Fine point;Sin Estampado;Lady;CASUAL WORK;7/8/2023;1/10/2023;8;1114;7;FALSE;22.99;52554;18470
2362;86;Shorts;Bottoms;WOVEN;170,67,48;;;Adjustable / Rubber;;;;;Light;;Sin Estampado;Casual Chic;TIME OFF;17/4/2023;11/6/2023;8;300;8;FALSE;29.99;17931;2954
2366;87;Tops;Tops;JEANS;29,80,144;Standard;Straight;;Close-fitting;Wide Strap;;;Light;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;376;7;FALSE;19.99;20551;7287
