ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
1170;86;1517;15;4;5;167;10;15;-1;24;1;;;2;-1;20;1;4;71;108;6;111;3;False;45.99;5968
1171;87;20626;21;4;0;0;10;21;-1;3;2;;;2;-1;20;3;0;109;88;8;1175;10;False;22.99;38537
1172;89;1453;4;2;4;203;4;15;-1;20;1;;;-1;0;20;-1;1;24;2;8;149;5;False;49.99;2915
1173;87;984;17;1;1;0;5;27;3;-1;-1;;;-1;-1;20;-1;0;109;36;6;155;6;False;39.99;7179
1174;89;336;17;1;4;0;7;25;0;-1;-1;;;-1;2;20;-1;0;101;87;4;51;3;False;35.99;1362
1175;87;18858;2;4;4;222;10;27;-1;24;-1;;;-1;0;20;0;1;23;106;12;911;7;False;19.99;29715
1176;89;2993;16;1;5;0;9;27;0;-1;-1;;;2;-1;20;-1;4;34;77;6;364;5;False;29.99;15695
1177;86;1366;8;2;5;0;4;27;-1;0;3;;;2;-1;20;1;0;33;12;8;114;5;False;49.99;4342
1178;88;5695;4;2;0;0;4;8;-1;19;3;;;3;-1;20;3;1;39;49;18;137;5;False;49.99;7845
1180;89;3536;4;2;5;219;4;25;-1;11;3;;;2;-1;20;-1;3;42;79;6;361;5;False;39.99;15293
1181;89;26935;25;3;4;138;10;27;-1;3;-1;;;-1;0;20;-1;1;17;47;10;1175;4;False;29.99;53226
1182;88;7666;22;4;4;78;3;25;-1;11;0;;;-1;0;20;5;4;78;58;8;627;5;False;22.99;14487
1183;89;33576;4;2;5;157;4;25;-1;19;3;;;2;-1;7;-1;1;72;109;6;949;7;True;39.99;56093
1184;89;9557;24;1;5;0;4;31;3;-1;-1;;;2;-1;20;4;3;82;55;12;452;6;False;35.99;21951
1185;86;10398;24;1;4;101;10;-1;-1;-1;-1;;;-1;0;20;-1;4;102;78;8;555;11;False;25.99;22141
1187;87;5423;18;4;4;113;10;27;-1;19;-1;;;-1;2;20;0;1;89;71;8;348;7;False;29.99;12955
1188;86;4077;4;2;5;222;9;-1;-1;26;1;;;2;-1;1;-1;3;44;95;6;764;11;False;39.99;27068
1191;89;3688;7;1;1;191;4;24;2;-1;-1;;;3;-1;20;-1;4;24;2;8;118;8;False;25.99;5003
1192;87;10575;4;2;5;31;7;8;-1;11;0;;;2;-1;15;-1;2;86;8;6;811;7;False;69.99;25763
1193;89;2101;4;2;5;158;4;8;-1;3;1;;;-1;-1;20;-1;2;98;77;8;127;5;False;69.99;4613
1195;86;851;4;2;0;162;9;25;-1;20;1;;;2;-1;20;1;0;2;90;8;140;3;False;49.99;9119
1197;89;1996;4;2;5;157;4;8;-1;-1;0;;;2;-1;15;-1;4;72;109;6;251;5;False;49.99;12956
1198;86;2063;15;4;5;162;10;8;-1;3;1;;;2;-1;20;-1;2;71;38;12;94;5;False;39.99;2330
1199;87;296;5;0;5;222;4;-1;-1;-1;-1;;;-1;-1;20;5;4;6;74;16;39;3;False;29.99;1563
1200;89;66075;7;1;1;120;3;10;3;-1;-1;;;3;-1;20;-1;4;29;35;18;1124;12;True;25.99;119973
1201;87;4403;18;4;4;125;3;27;-1;16;1;;;-1;2;20;5;4;32;10;8;700;7;False;25.99;20474
1202;88;386;17;1;4;162;7;8;3;-1;-1;;;-1;2;20;5;4;88;70;8;105;5;False;29.99;3328
1203;86;385;4;2;5;174;9;25;-1;11;2;;;2;-1;20;5;1;53;90;6;58;7;False;29.99;4649
1205;88;51837;24;1;5;0;10;27;0;-1;-1;;;2;-1;20;5;3;39;111;16;1180;11;False;39.99;68279
1207;87;21079;22;4;0;222;3;27;-1;19;3;;;2;-1;20;5;4;79;59;8;566;5;False;22.99;22822
1208;87;670;4;2;5;0;4;25;-1;19;1;;;2;-1;20;-1;0;109;97;4;124;3;False;159.99;2371
1210;88;11197;18;4;4;125;10;25;-1;21;1;;;-1;3;20;0;4;99;11;10;1066;7;False;29.99;50886
1213;86;1168;24;1;5;166;4;16;1;-1;-1;;;2;-1;20;-1;2;97;65;12;93;5;False;49.99;1284
1214;87;16946;17;1;3;0;9;27;-1;-1;-1;;;-1;-1;20;1;1;100;63;16;1172;7;False;27.99;48080
1215;89;4585;18;4;4;138;10;27;-1;17;2;;;-1;0;20;-1;4;31;9;8;715;4;False;35.99;20879
1216;86;6374;15;4;0;67;-1;-1;-1;20;1;;;2;-1;20;-1;1;102;78;8;413;7;False;22.99;22125
1217;86;3115;16;1;0;0;-1;-1;0;-1;-1;;;3;-1;20;0;1;71;50;8;495;5;False;25.99;25719
1218;87;10800;17;1;5;178;4;-1;1;-1;-1;;;2;-1;9;-1;3;23;61;6;775;11;False;39.99;34043
1219;88;30599;24;1;5;132;4;-1;3;-1;-1;;;2;-1;20;5;3;27;51;14;1162;12;False;39.99;46918
1221;87;24542;7;1;1;138;3;27;3;-1;-1;;;3;-1;20;-1;4;86;45;16;992;12;False;29.99;52227
1224;88;560;24;1;1;50;4;2;2;-1;-1;;;-1;-1;20;-1;4;92;22;6;119;6;False;39.99;6734
1225;87;357;4;2;0;203;5;8;-1;24;5;;;3;-1;20;0;1;86;45;16;103;5;False;49.99;3802
1226;86;5140;21;4;0;179;-1;-1;-1;24;1;;;2;-1;20;0;2;45;23;8;282;7;False;19.99;12959
1227;87;194;4;2;0;200;7;25;-1;13;1;;;2;-1;20;2;4;23;1;8;37;3;False;35.99;3259
1228;89;5082;0;3;5;38;10;-1;-1;5;1;;;3;-1;20;-1;3;31;2;12;787;8;False;49.99;31043
1229;86;15640;15;4;0;0;10;27;-1;-1;1;;;2;-1;20;-1;4;107;95;8;535;7;False;25.99;31500
1230;86;4806;17;1;5;21;8;8;3;-1;-1;;;3;-1;20;1;4;71;108;6;233;4;False;35.99;9125
1231;86;6110;24;1;5;0;10;-1;0;-1;-1;;;2;-1;20;-1;0;102;78;8;440;7;False;39.99;19637
1232;87;2046;4;2;5;0;4;27;-1;7;3;;;2;-1;16;-1;2;12;54;6;207;4;False;99.99;4292
1233;86;8138;21;4;0;0;10;21;-1;2;1;;;2;-1;20;-1;1;55;43;8;573;7;False;17.99;29603
1234;88;9484;4;2;0;178;7;27;-1;-1;-1;;;-1;-1;20;0;4;104;31;6;392;7;False;29.99;28157
1235;87;22725;22;4;4;0;-1;-1;-1;-1;-1;;;-1;0;20;5;0;22;112;8;854;7;False;19.99;35771
1236;88;658;22;4;4;165;3;25;-1;11;0;;;-1;2;20;5;4;78;58;8;188;5;False;22.99;9777
1237;88;12450;18;4;4;162;10;27;-1;19;1;;;-1;2;20;5;4;88;70;8;718;7;False;29.99;18689
1239;88;1719;4;2;5;132;7;8;-1;26;3;;;2;-1;20;5;4;73;37;12;124;5;False;39.99;10720
1241;88;1598;4;2;5;125;4;27;-1;14;2;;;2;-1;20;0;3;1;44;6;163;4;False;79.99;6383
1242;87;30407;7;1;1;134;10;24;1;-1;-1;;;3;-1;20;-1;4;12;97;12;824;12;False;29.99;76175
1243;87;4734;22;4;5;73;10;-1;-1;7;3;;;2;-1;20;-1;0;109;36;6;724;7;False;25.99;19883
1244;89;2351;15;4;5;138;10;21;-1;20;1;;;2;-1;0;-1;3;75;55;8;698;3;False;29.99;17740
1246;89;16169;4;2;5;94;7;8;-1;13;3;;;2;-1;20;-1;0;94;20;6;600;7;True;59.99;21015
1247;86;675;16;1;5;222;9;25;1;-1;-1;;;2;-1;7;-1;4;102;68;12;114;5;False;25.99;4369
1248;89;24804;15;4;5;3;10;27;-1;20;1;;;2;-1;20;3;3;31;2;12;801;7;False;19.99;46356
1250;89;10037;4;2;5;125;9;25;-1;26;3;;;2;-1;20;-1;1;9;103;8;1172;7;False;27.99;29141
1251;88;1266;4;2;5;125;4;25;-1;4;5;;;2;-1;20;-1;0;1;96;8;217;4;False;59.99;10410
1252;87;14898;12;3;5;225;10;15;-1;20;-1;;;3;-1;20;4;3;12;45;10;469;7;False;129.99;20442
1253;88;2059;4;2;5;162;4;25;-1;2;3;;;3;-1;20;5;0;92;75;8;102;5;False;49.99;2965
1255;89;767;4;2;5;223;7;8;-1;20;3;;;2;-1;20;5;4;17;87;16;140;5;False;45.99;5040
1256;89;1014;22;4;5;0;4;15;-1;-1;-1;;;-1;-1;20;5;1;98;53;16;212;5;False;29.99;3864
1258;87;5610;18;4;4;178;3;25;-1;22;1;;;-1;2;20;1;4;57;36;8;442;7;False;35.99;12871
1259;86;8860;4;2;4;138;7;25;-1;16;3;;;-1;0;20;-1;1;97;76;8;563;7;False;25.99;26140
1261;86;665;15;4;5;162;10;27;-1;3;1;;;2;-1;20;-1;3;102;57;20;110;5;False;39.99;2550
1262;87;9819;14;3;5;138;10;25;-1;22;1;;;3;-1;20;5;4;23;106;12;513;7;False;39.99;35713
1263;87;12571;8;2;5;0;4;27;-1;24;3;;;-1;-1;1;-1;3;23;1;8;775;7;False;39.99;30653
1265;88;1528;20;0;0;0;-1;-1;-1;-1;-1;;;-1;-1;20;0;4;103;70;16;75;4;False;39.99;6658
1266;88;1100;4;2;5;162;7;8;-1;20;2;;;3;-1;20;0;1;73;37;12;122;5;False;39.99;11864
1267;87;577;23;3;5;125;10;27;-1;20;-1;;;3;-1;20;4;1;110;27;10;85;7;False;99.99;4632
1268;88;5544;6;3;5;166;6;27;-1;20;1;;;3;-1;20;4;1;62;44;8;408;7;False;59.99;19238
1271;87;639;24;1;4;138;10;21;0;-1;-1;;;-1;0;20;4;4;89;71;8;128;5;False;35.99;4872
1272;89;992;15;4;5;166;10;25;-1;20;1;;;2;-1;20;5;1;82;2;10;134;5;False;35.99;3769
1273;87;37392;21;4;0;38;10;25;-1;22;1;;;2;-1;20;4;0;109;88;8;1216;7;False;19.99;47033
1274;88;932;16;1;1;208;9;26;1;-1;-1;;;3;-1;20;-1;4;39;11;8;51;8;False;22.99;7668
1275;86;2833;4;2;0;0;4;25;-1;19;1;;;0;-1;20;1;2;71;38;12;137;5;False;59.99;2954
1276;86;47886;21;4;0;75;10;27;-1;2;4;;;2;-1;20;-1;4;96;76;12;834;11;False;12.99;70733
1277;88;1976;15;4;5;162;3;27;-1;22;1;;;2;-1;20;-1;1;66;49;8;130;3;False;39.99;6257
1278;87;3135;7;1;1;191;4;3;1;-1;-1;;;3;-1;20;-1;4;12;106;8;170;6;False;39.99;12573
1279;88;276;20;0;0;94;-1;-1;-1;-1;-1;;;-1;-1;20;1;4;36;58;14;29;6;False;22.99;802
1281;89;2692;4;2;5;222;4;27;-1;20;1;;;2;-1;20;0;1;13;55;6;695;7;False;49.99;20705
1282;88;765;4;2;5;178;4;8;-1;3;3;;;2;-1;20;0;0;15;111;8;90;5;False;39.99;3366
1283;86;12898;4;2;5;0;4;27;-1;12;1;;;2;-1;15;5;1;55;43;8;1005;11;True;39.99;40287
1284;86;13632;4;2;5;0;4;8;-1;13;4;;;2;-1;7;4;2;8;50;6;845;7;False;49.99;31861
1285;86;23282;24;1;5;162;-1;-1;3;-1;-1;;;2;-1;20;1;3;28;65;6;657;8;False;39.99;24628
1286;86;3627;4;2;4;99;7;25;-1;13;5;;;-1;0;20;1;0;84;65;8;273;7;False;59.99;5463
1287;87;27218;21;4;0;0;10;25;-1;19;1;;;2;-1;20;0;1;89;71;8;912;7;False;12.99;50549
1288;88;749;22;4;5;162;10;27;-1;11;0;;;2;-1;20;0;1;73;37;12;74;5;False;19.99;5874
1289;87;17349;22;4;5;166;10;27;-1;7;-1;;;2;-1;20;-1;3;35;8;8;643;7;False;17.99;32817
1290;86;5939;22;4;0;123;-1;-1;-1;-1;-1;;;-1;-1;20;3;4;59;38;8;374;7;False;12.99;23929
1291;87;23738;19;4;0;225;10;21;-1;22;1;;;3;-1;20;1;4;23;106;12;796;7;False;29.99;41078
1292;87;6308;4;2;0;28;4;27;-1;-1;-1;;;-1;-1;20;3;4;35;61;10;482;7;False;29.99;21981
1293;86;755;22;4;5;94;3;25;-1;25;0;;;2;-1;20;-1;4;18;94;12;86;5;False;22.99;4666
1294;88;937;6;3;1;191;6;27;-1;15;1;;;3;-1;20;-1;4;91;64;8;149;4;False;69.99;6633
1295;89;22134;0;3;5;0;10;21;-1;5;1;;;3;-1;20;-1;3;17;99;12;756;11;True;65.99;39875
1296;89;1955;21;4;0;38;10;25;-1;22;1;;;2;-1;20;5;4;49;28;8;364;7;False;22.99;11362
1297;88;5843;4;2;5;178;7;8;-1;-1;3;;;2;-1;20;-1;2;21;109;8;698;7;False;59.99;27819
1298;87;15732;24;1;5;0;4;21;3;-1;-1;;;-1;-1;20;4;0;83;112;10;985;11;False;39.99;26683
1299;87;3782;7;1;1;25;4;31;2;-1;-1;;;3;-1;20;-1;4;63;36;12;278;12;False;29.99;14557
1301;87;2966;16;1;4;138;9;27;0;-1;-1;;;-1;2;20;5;4;35;72;6;143;11;False;19.99;5824
1303;89;8990;0;3;5;0;4;-1;-1;5;1;;;1;-1;20;-1;3;108;28;10;369;5;False;79.99;12982
1304;87;1703;4;2;5;0;9;25;-1;19;1;;;2;-1;0;-1;0;83;10;6;361;7;False;49.99;17615
1305;88;72104;21;4;0;166;10;21;-1;19;2;;;2;-1;20;5;4;103;70;16;1027;7;False;12.99;101293
1306;89;6962;8;2;5;217;4;-1;-1;20;3;;;2;-1;20;-1;3;94;20;6;883;11;True;49.99;29325
1307;88;190;5;0;4;38;-1;-1;-1;-1;-1;;;-1;3;20;0;4;15;7;4;45;3;False;49.99;2357
1308;86;34589;8;2;5;138;4;27;-1;20;3;;;2;-1;7;1;1;97;23;6;1059;11;True;39.99;60678
1310;86;2846;16;1;5;206;9;-1;3;-1;-1;;;3;-1;20;-1;1;50;108;24;132;5;False;17.99;8050
1311;89;3992;4;2;5;138;4;8;-1;11;0;;;2;-1;0;-1;1;29;66;6;250;4;False;49.99;10905
1312;88;783;20;0;0;0;-1;-1;-1;-1;-1;;;-1;-1;20;2;4;92;58;16;66;4;False;19.99;8053
1313;89;1429;6;3;3;23;9;15;-1;20;1;;;3;-1;20;1;4;75;55;8;125;3;False;79.99;4533
1315;87;261;4;2;5;166;9;8;-1;11;0;;;2;-1;20;4;4;93;84;4;54;3;False;39.99;4575
1316;87;57494;7;1;1;166;3;10;3;-1;-1;;;3;-1;20;-1;4;79;46;12;884;12;False;25.99;59474
1318;89;2338;4;2;0;157;9;25;-1;20;2;;;2;-1;20;-1;4;72;51;8;357;5;False;29.99;13597
1319;87;113;5;0;5;14;-1;-1;-1;-1;-1;;;-1;-1;20;5;4;6;74;16;37;3;False;29.99;1604
1320;88;36303;21;4;0;0;10;21;-1;19;2;;;2;-1;20;1;4;62;83;14;999;11;False;19.99;58863
1321;87;31804;4;2;4;225;7;8;-1;16;1;;;-1;0;20;0;1;63;36;12;1198;7;False;29.99;41507
1323;87;5535;22;4;5;0;10;27;-1;4;0;;;2;-1;20;-1;0;83;63;8;605;5;False;25.99;22482
1324;89;21672;21;4;0;138;10;21;-1;-1;-1;;;-1;-1;20;-1;1;108;81;12;738;7;False;17.99;27533
1326;89;1724;4;2;5;138;7;27;-1;20;1;;;2;-1;7;-1;1;106;91;4;534;11;True;39.99;21071
1329;88;19160;21;4;0;90;10;25;-1;19;2;;;2;-1;13;0;4;39;96;24;123;6;False;7.99;51035
1330;87;9514;15;4;5;132;10;25;-1;19;3;;;2;-1;20;-1;3;22;63;6;908;11;False;25.99;31340
1331;87;7467;19;4;0;178;10;21;-1;19;1;;;2;-1;20;1;4;6;88;12;632;11;False;25.99;32747
1332;87;17977;15;4;5;175;3;27;-1;20;1;;;2;-1;20;-1;1;48;27;8;1156;4;False;25.99;41041
1333;86;1640;4;2;0;138;7;27;-1;19;3;;;2;-1;20;-1;1;107;82;12;123;5;False;29.99;9836
1334;87;6077;23;3;5;116;4;27;-1;20;-1;;;3;-1;20;4;1;23;54;10;343;7;False;119.99;16637
1335;89;154117;21;4;0;166;10;21;-1;24;2;;;2;-1;20;0;4;9;62;24;1203;11;True;7.99;307031
1336;87;3207;24;1;5;234;4;27;3;-1;-1;;;-1;-1;20;-1;3;74;106;10;439;7;False;35.99;25438
1337;87;2915;6;3;5;206;6;-1;-1;20;1;;;3;-1;20;-1;4;12;45;10;157;7;False;79.99;5630
1338;86;12166;2;4;4;0;10;27;-1;24;1;;;-1;2;20;-1;0;102;78;8;944;7;False;39.99;24449
1339;89;3911;4;2;5;153;9;27;-1;3;3;;;3;-1;20;-1;3;108;87;8;539;7;False;49.99;18441
1341;86;80074;0;3;5;153;10;21;-1;5;1;;;2;-1;20;5;3;30;90;24;1204;12;True;39.99;116548
1342;89;884;17;1;4;47;4;27;3;-1;-1;;;-1;0;20;-1;4;49;28;8;155;3;False;29.99;4813
1343;87;37551;21;4;0;225;10;21;-1;2;1;;;2;-1;20;0;1;74;36;16;1016;7;False;15.99;58305
1344;86;13633;17;1;5;138;4;19;3;-1;-1;;;2;-1;7;0;4;2;38;6;1096;7;False;25.99;36562
1346;87;4132;11;3;5;23;-1;15;-1;-1;-1;;;-1;-1;20;4;4;6;88;12;462;3;False;69.99;8790
1347;88;2106;20;0;0;31;-1;-1;-1;-1;-1;;;-1;-1;20;2;4;1;24;14;75;4;False;39.99;3260
1348;88;1949;15;4;5;225;10;21;-1;20;1;;;2;-1;20;-1;3;15;111;8;901;11;True;29.99;29975
1350;86;1099;4;2;0;23;7;25;-1;19;2;;;3;-1;20;-1;4;4;95;12;94;5;False;25.99;3677
1351;88;1297;20;0;0;0;-1;-1;-1;-1;-1;;;-1;-1;20;3;4;92;58;16;91;5;False;39.99;6665
1352;86;13042;18;4;4;88;10;27;-1;2;1;;;-1;0;20;5;4;96;82;8;731;7;False;29.99;23864
1353;89;3451;6;3;5;138;9;15;-1;19;1;;;3;-1;20;1;4;56;35;8;279;3;False;79.99;12721
1354;87;3332;4;2;0;178;9;25;-1;3;0;;;2;-1;20;3;4;79;59;8;604;5;False;29.99;20326
1355;89;1908;19;4;0;215;10;25;-1;22;1;;;2;-1;20;5;4;75;55;8;302;7;False;22.99;13833
1358;88;8761;7;1;1;204;4;27;3;-1;-1;;;3;-1;20;-1;4;26;7;8;407;8;False;29.99;29253
1359;88;9896;6;3;5;56;-1;-1;-1;20;1;;;3;-1;20;-1;1;103;85;8;695;7;False;59.99;22681
1361;87;26520;7;1;1;181;0;14;1;-1;-1;;;3;-1;20;-1;4;89;48;16;771;12;False;29.99;51648
1364;89;3021;22;4;0;141;10;27;-1;19;0;;;2;-1;20;-1;0;38;14;8;882;7;False;25.99;33827
1365;86;1196;4;2;5;157;7;15;-1;3;5;;;2;-1;20;-1;4;102;68;12;118;5;False;35.99;5215
1366;86;19417;21;4;0;138;10;25;-1;24;2;;;2;-1;7;6;4;97;65;12;523;7;False;17.99;27221
1368;86;2832;15;4;5;123;3;8;-1;19;1;;;2;-1;20;1;4;28;65;6;269;4;False;39.99;9329
1370;86;2449;4;2;5;77;7;-1;-1;26;1;;;2;-1;20;5;3;45;23;8;921;5;False;49.99;30252
1371;89;3273;24;1;5;194;3;7;0;-1;-1;;;2;-1;20;5;4;98;47;20;151;5;False;29.99;7854
1372;89;1119;6;3;5;125;10;27;-1;19;1;;;-1;-1;20;-1;4;82;62;8;163;5;False;49.99;3803
1373;87;3130;4;2;5;213;5;8;-1;11;0;;;2;-1;20;-1;0;35;72;6;221;5;False;59.99;10500
1374;89;2406;7;1;1;50;4;31;3;-1;-1;;;3;-1;20;-1;4;42;20;8;556;8;False;35.99;26228
1375;87;2129;15;4;5;223;3;27;-1;3;3;;;2;-1;20;0;1;74;54;8;148;5;False;22.99;7158
1376;89;7130;24;1;1;120;4;31;3;-1;-1;;;3;-1;20;-1;4;9;91;12;805;5;False;39.99;32453
1377;88;5641;24;1;0;138;4;21;0;-1;-1;;;3;-1;20;0;1;21;58;6;325;5;False;25.99;13190
1378;89;4628;4;2;4;194;4;-1;-1;3;1;;;-1;2;20;-1;4;13;107;8;1030;5;False;39.99;24420
1379;88;3547;15;4;5;222;10;27;-1;-1;3;;;2;-1;20;-1;2;21;109;8;515;7;False;35.99;15254
1380;87;12514;18;4;4;138;10;27;-1;3;1;;;-1;2;20;5;4;86;8;6;870;6;False;29.99;19483
1381;89;7801;25;3;5;165;10;25;-1;24;-1;;;2;-1;20;0;3;9;91;12;581;5;False;29.99;13568
1382;88;971;17;1;5;140;9;27;3;-1;-1;;;-1;-1;20;-1;1;27;109;12;235;4;False;29.99;10143
1383;88;40068;21;4;0;225;10;21;-1;24;2;;;2;-1;20;3;4;62;31;12;1005;7;False;9.99;72023
1385;89;834;6;3;5;203;-1;15;-1;3;1;;;3;-1;20;5;1;49;28;8;161;3;False;99.99;2406
1386;89;434;3;3;5;38;4;-1;-1;5;1;;;1;-1;20;-1;1;24;2;8;109;7;False;149.99;2965
1387;87;44122;16;1;1;134;8;27;3;-1;-1;;;3;-1;20;-1;4;84;46;16;1137;8;False;22.99;86623
1388;89;14421;25;3;5;138;3;-1;-1;19;-1;;;2;-1;20;-1;3;80;105;10;949;7;False;29.99;36530
1389;86;27389;7;1;1;219;0;14;1;-1;-1;;;3;-1;20;-1;4;18;94;12;659;12;False;29.99;52361
1390;87;5606;14;3;5;0;4;15;-1;9;1;;;1;-1;20;4;4;63;97;10;475;7;False;79.99;15744
1391;89;2625;18;4;4;138;10;27;-1;16;1;;;-1;2;20;-1;1;101;81;8;507;5;False;29.99;14371
1392;86;9740;14;3;5;116;10;25;-1;22;1;;;1;-1;20;5;4;18;43;14;594;11;True;39.99;20504
1393;88;17336;4;2;4;194;7;27;-1;3;5;;;-1;2;20;0;4;88;70;8;845;6;False;29.99;21936
1395;87;34267;10;1;0;0;4;-1;0;-1;-1;;;3;-1;20;1;0;100;10;14;1035;7;False;22.99;72927
1397;87;25064;4;2;0;174;7;27;-1;-1;-1;;;-1;-1;20;3;4;79;59;8;1109;11;False;29.99;45098
1398;89;607;4;2;5;138;9;8;-1;20;2;;;-1;-1;20;1;1;29;99;16;101;5;False;29.99;4478
1399;89;7390;18;4;4;138;10;27;-1;16;1;;;-1;3;20;0;4;64;41;8;851;7;False;35.99;23825
1400;88;2623;4;2;0;4;7;27;-1;3;3;;;0;-1;20;0;4;15;111;8;145;5;False;29.99;5204
1401;86;40725;24;1;5;178;10;27;0;-1;-1;;;-1;-1;20;-1;4;97;12;10;1194;11;True;29.99;107920
1402;86;22472;24;1;5;222;10;27;3;-1;-1;;;3;-1;20;1;3;44;82;10;808;8;False;39.99;35166
1403;89;17907;4;2;0;38;9;25;-1;-1;3;;;-1;-1;20;5;1;31;62;10;698;7;False;25.99;29402
1404;88;3758;4;2;5;186;9;8;-1;20;1;;;2;-1;20;-1;3;36;17;8;835;7;True;29.99;30139
1405;89;2925;17;1;1;191;7;8;1;-1;-1;;;3;-1;20;-1;4;56;35;8;271;4;False;39.99;12594
1406;88;22648;25;3;4;37;10;25;-1;24;-1;;;-1;0;20;0;1;27;5;8;1004;7;False;22.99;36130
1408;89;23217;25;3;5;153;10;25;-1;-1;-1;;;-1;-1;20;5;3;94;2;14;1210;11;True;29.99;59457
1409;87;2783;24;1;5;0;-1;-1;1;-1;-1;;;3;-1;20;5;3;110;71;16;114;5;False;29.99;4775
1411;88;553;0;3;5;38;10;27;-1;-1;-1;;;-1;-1;20;5;1;40;22;8;63;5;False;49.99;8818
1412;88;2369;17;1;5;0;1;25;-1;-1;-1;;;2;-1;12;-1;1;1;96;8;242;4;False;29.99;14978
1414;89;9224;4;2;0;132;9;15;-1;4;0;;;2;-1;20;-1;4;98;13;10;885;7;False;22.99;25842
1415;89;26317;18;4;4;75;10;25;-1;3;1;;;-1;0;20;-1;1;94;73;8;1064;11;True;19.99;43270
1417;86;6280;4;2;5;94;4;8;-1;3;3;;;3;-1;20;5;3;20;50;10;958;7;False;49.99;31213
1418;87;237;4;2;5;140;5;8;-1;11;0;;;2;-1;20;4;4;93;84;4;51;3;False;69.99;2520
1420;89;7118;16;1;0;125;9;27;-1;-1;-1;;;-1;-1;20;-1;4;98;77;8;650;3;False;29.99;20083
1421;89;5108;15;4;5;178;10;15;-1;20;1;;;2;-1;7;-1;1;29;13;4;381;7;False;27.99;24725
1423;86;23703;4;2;5;222;9;27;-1;22;1;;;2;-1;9;6;3;102;78;8;894;7;False;25.99;31884
1424;87;4070;18;4;4;138;10;27;-1;17;1;;;-1;2;20;1;4;57;36;8;823;11;False;39.99;19050
1425;88;570;7;1;1;25;4;12;2;-1;-1;;;3;-1;20;-1;4;40;33;4;99;3;False;39.99;5018
1430;87;5281;17;1;5;31;7;-1;0;-1;-1;;;-1;-1;20;-1;1;23;1;8;774;7;False;35.99;32801
1432;87;16236;15;4;5;162;10;27;-1;22;1;;;2;-1;20;-1;1;57;36;8;871;7;False;35.99;23216
1433;86;17393;24;1;5;77;10;27;0;-1;-1;;;2;-1;20;4;3;45;76;10;812;7;False;45.99;33576
1434;88;24345;4;2;0;120;7;27;-1;-1;-1;;;2;-1;20;5;4;52;31;8;861;7;False;22.99;42305
1437;87;20250;24;1;5;157;4;27;0;-1;-1;;;2;-1;7;4;1;16;110;8;920;11;False;25.99;46529
1438;88;19604;4;2;5;160;9;27;-1;22;3;;;3;-1;20;-1;2;21;109;8;1163;7;False;29.99;40439
1439;89;4352;8;2;5;166;4;-1;-1;-1;3;;;2;-1;19;-1;3;17;53;6;529;5;False;49.99;26507
1441;86;16453;15;4;5;178;10;27;-1;24;1;;;2;-1;7;1;1;20;57;6;644;11;True;25.99;28721
1442;89;3920;21;4;0;0;10;25;-1;22;1;;;2;-1;20;5;4;49;28;8;493;7;False;22.99;18801
1444;86;1527;4;2;0;157;7;25;-1;11;0;;;0;-1;20;-1;4;4;95;12;136;5;False;35.99;4000
1445;87;14822;15;4;0;37;-1;-1;-1;-1;-1;;;-1;-1;20;0;4;86;54;12;1050;7;False;17.99;44618
1446;88;36227;21;4;0;123;10;21;-1;19;2;;;2;-1;20;3;4;88;58;12;942;7;False;9.99;61857
1447;87;2116;21;4;0;0;10;21;-1;19;2;;;2;-1;20;3;4;61;34;8;310;5;False;15.99;16139
1450;87;10622;17;1;3;0;9;-1;-1;-1;-1;;;-1;-1;20;-1;0;57;36;8;892;7;False;27.99;44079
1452;89;243;24;1;5;128;2;27;3;-1;-1;;;2;-1;20;1;1;82;2;10;80;5;False;35.99;4062
1453;86;21387;2;4;4;162;10;27;-1;3;1;;;-1;2;20;-1;0;81;69;8;736;11;False;39.99;42140
1455;87;16965;24;1;5;125;4;11;0;-1;-1;;;2;-1;20;-1;1;37;10;12;1189;7;False;29.99;66065
1456;87;1274;15;4;0;38;10;27;-1;20;1;;;2;-1;20;6;1;37;18;8;328;5;False;25.99;22502
1457;88;11069;7;1;1;0;3;10;3;-1;-1;;;3;-1;20;-1;4;39;64;10;1092;12;True;25.99;107567
1459;88;642;16;1;5;123;9;27;1;-1;-1;;;2;-1;20;1;4;0;37;6;67;5;False;27.99;5017
1461;89;10807;22;4;4;132;10;27;-1;11;0;;;-1;2;20;5;4;9;103;8;1050;7;False;22.99;26289
1462;89;22873;22;4;4;0;10;27;-1;24;0;;;-1;0;20;4;0;49;28;8;1194;7;False;19.99;87080
1463;89;1088;22;4;5;50;10;27;-1;3;3;;;2;-1;20;0;4;42;2;16;133;5;False;22.99;5415
1466;89;686;7;1;1;36;4;31;3;-1;-1;;;-1;-1;20;-1;0;13;2;4;151;8;False;59.99;3841
1468;89;452;8;2;5;0;2;27;-1;11;0;;;2;-1;20;-1;1;94;62;12;47;5;False;39.99;2730
1469;89;1480;16;1;5;0;-1;27;3;-1;-1;;;-1;-1;20;1;1;29;99;16;104;5;False;25.99;3495
